date,timestamp,open,high,low,close,volume
2020-04-19,1587254400000,7262.04,7275.0,7063.02,7130.71,8887.88875146
2020-04-20,1587340800000,7130.7,7227.11,6748.72,6838.19,18396.60555727
2020-04-21,1587427200000,6837.22,6959.0,6776.0,6853.68,14467.84248756
2020-04-22,1587513600000,6853.67,7167.37,6826.0,7136.84,13141.14072302
2020-04-23,1587600000000,7136.81,7775.0,7031.14,7488.83,22759.36481812
2020-04-24,1587686400000,7491.5,7612.24,7390.0,7514.64,13764.56695369
2020-04-25,1587772800000,7514.99,7720.0,7437.94,7547.61,7443.79619621
2020-04-26,1587859200000,7547.61,7715.0,7490.0,7706.4,9292.64077746
2020-04-27,1587945600000,7706.4,7810.99,7635.69,7789.77,15455.7361195
2020-04-28,1588032000000,7789.77,7794.74,7672.0,7755.01,10984.76643504
2020-04-29,1588118400000,7757.18,8988.0,7720.0,8793.75,48689.75030108
2020-04-30,1588204800000,8794.99,9478.66,8407.0,8624.28,44843.9646793
2020-05-01,1588291200000,8624.68,9075.98,8622.72,8829.42,21660.21988892
2020-05-02,1588377600000,8829.42,9025.0,8762.01,8985.58,10539.26528999
2020-05-03,1588464000000,8984.69,9203.52,8731.01,8909.95,17147.65372312
2020-05-04,1588550400000,8907.85,8970.0,8533.98,8883.53,18380.62654424
2020-05-05,1588636800000,8887.81,9126.27,8769.69,9028.79,16392.29936609
2020-05-06,1588723200000,9028.78,9418.0,8922.13,9155.79,27650.87868274
2020-05-07,1588809600000,9155.79,10079.0,9028.89,10004.77,39447.57511824
2020-05-08,1588896000000,10000.37,10049.0,9730.0,9810.0,26363.71688893
2020-05-09,1588982400000,9810.01,9920.73,9521.0,9537.21,17931.1748552
2020-05-10,1589068800000,9537.21,9559.98,8106.7,8729.86,50909.84429757
2020-05-11,1589155200000,8729.86,9182.66,8185.0,8572.4,39999.37731433
2020-05-12,1589241600000,8572.4,8982.9,8534.85,8821.42,20219.23699186
2020-05-13,1589328000000,8821.41,9420.18,8803.97,9321.26,21357.63022841
2020-05-14,1589414400000,9320.85,9943.93,9257.15,9795.34,28752.36041568
2020-05-15,1589500800000,9795.34,9849.0,9120.0,9312.1,25180.97967322
2020-05-16,1589587200000,9312.1,9594.99,9215.01,9383.16,10782.32773503
2020-05-17,1589673600000,9380.01,9896.0,9325.81,9676.63,13540.66294076
2020-05-18,1589760000000,9677.45,9957.25,9436.97,9728.52,17710.29958398
2020-05-19,1589846400000,9728.52,9898.0,9463.22,9783.76,15229.62610784
2020-05-20,1589932800000,9783.57,9836.99,9294.54,9509.41,16895.54925055
2020-05-21,1590019200000,9509.4,9568.0,8800.0,9061.96,28081.22890941
2020-05-22,1590105600000,9059.32,9267.34,8923.5,9168.84,13731.91887098
2020-05-23,1590192000000,9168.84,9313.83,9090.11,9181.76,6878.84791748
2020-05-24,1590278400000,9181.09,9306.23,8680.7,8715.73,13004.34567862
2020-05-25,1590364800000,8715.69,8977.0,8632.93,8899.31,12328.24203695
2020-05-26,1590451200000,8900.0,9016.99,8694.23,8844.42,11507.43097855
2020-05-27,1590537600000,8844.41,9230.0,8811.46,9208.53,10936.67835282
2020-05-28,1590624000000,9208.53,9625.0,9112.0,9580.19,14511.07649252
2020-05-29,1590710400000,9580.01,9609.02,9330.01,9423.84,10415.42644355
2020-05-30,1590796800000,9423.85,9764.0,9326.43,9700.33,10509.69814742
2020-05-31,1590883200000,9700.32,9705.6,9369.58,9446.57,7944.71669301
2020-06-01,1590969600000,9445.83,10428.0,9417.42,10208.96,21676.60828748
2020-06-02,1591056000000,10208.96,10237.6,9270.0,9522.46,33220.58268645
2020-06-03,1591142400000,9521.53,9695.0,9385.22,9668.07,11446.72193696
2020-06-04,1591228800000,9668.06,9888.0,9450.0,9788.03,12441.27298837
2020-06-05,1591315200000,9791.96,9855.0,9585.44,9613.21,12495.89785858
2020-06-06,1591401600000,9613.42,9735.13,9526.03,9671.7,6501.31731671
2020-06-07,1591488000000,9670.28,9822.0,9370.0,9750.12,11628.94527829
2020-06-08,1591574400000,9750.12,9815.0,9632.79,9781.51,8533.83614916
2020-06-09,1591660800000,9781.51,9886.0,9567.33,9779.41,10329.87714811
2020-06-10,1591747200000,9779.7,10018.67,9690.0,9894.04,12965.42597405
2020-06-11,1591833600000,9894.35,9973.25,9050.0,9268.16,26779.8793933
2020-06-12,1591920000000,9268.16,9552.87,9227.0,9464.17,10992.51647836
2020-06-13,1592006400000,9464.71,9494.45,9346.0,9475.0,4581.79206303
2020-06-14,1592092800000,9475.0,9481.0,9240.0,9325.0,4829.79726322
2020-06-15,1592179200000,9328.63,9499.0,8895.01,9432.53,18589.28586581
2020-06-16,1592265600000,9432.57,9592.04,9381.0,9526.25,10345.29526997
2020-06-17,1592352000000,9526.25,9558.48,9227.03,9457.51,8937.92623229
2020-06-18,1592438400000,9457.51,9482.66,9267.18,9376.14,6300.5664912
2020-06-19,1592524800000,9376.14,9430.0,9229.0,9301.91,7871.9637482
2020-06-20,1592611200000,9300.42,9391.71,9161.0,9355.74,6900.60934146
2020-06-21,1592697600000,9355.74,9419.35,9273.0,9286.14,3088.66849893
2020-06-22,1592784000000,9286.14,9792.0,9267.58,9690.74,11775.73858785
2020-06-23,1592870400000,9690.67,9724.53,9572.22,9623.56,7946.97355694
2020-06-24,1592956800000,9623.56,9663.38,9195.0,9285.91,13410.75869027
2020-06-25,1593043200000,9285.94,9335.0,8979.07,9243.51,13529.05626726
2020-06-26,1593129600000,9242.98,9291.73,9027.62,9155.42,10702.37319002
2020-06-27,1593216000000,9155.42,9188.14,8815.01,9002.46,8507.26840968
2020-06-28,1593302400000,9002.38,9189.0,8931.77,9113.24,5537.7575057
2020-06-29,1593388800000,9113.23,9236.75,9014.0,9184.45,8658.42672493
2020-06-30,1593475200000,9188.79,9201.0,9059.6,9136.2,6820.86740899
2020-07-01,1593561600000,9135.91,9297.2,9088.0,9239.97,7550.15999655
2020-07-02,1593648000000,9239.41,9265.0,8938.0,9091.53,10774.18558946
2020-07-03,1593734400000,9091.98,9126.12,9036.74,9063.87,7738.46972112
2020-07-04,1593820800000,9059.73,9195.84,9039.84,9138.51,5300.78823324
2020-07-05,1593907200000,9138.51,9145.0,8905.84,9074.39,4601.32645918
2020-07-06,1593993600000,9074.37,9375.9,9061.59,9343.31,9959.28200198
2020-07-07,1594080000000,9343.31,9379.34,9201.57,9253.94,6326.83865418
2020-07-08,1594166400000,9253.94,9475.0,9232.2,9435.28,10135.31536748
2020-07-09,1594252800000,9435.28,9446.62,9154.79,9236.95,8450.14110132
2020-07-10,1594339200000,9236.95,9322.23,9118.0,9291.05,6892.47061091
2020-07-11,1594425600000,9291.04,9303.04,9182.35,9235.0,3369.21728725
2020-07-12,1594512000000,9235.0,9347.53,9159.33,9303.37,5419.21357745
2020-07-13,1594598400000,9303.38,9339.61,9193.52,9236.92,8698.43618823
2020-07-14,1594684800000,9236.91,9280.0,9100.0,9256.94,7497.56309216
2020-07-15,1594771200000,9256.94,9273.98,9154.01,9190.16,7196.32866271
2020-07-16,1594857600000,9190.8,9216.02,9005.0,9130.11,8765.69858912
2020-07-17,1594944000000,9130.93,9182.99,9054.99,9154.29,6423.74716202
2020-07-18,1595030400000,9154.29,9210.0,9122.65,9175.85,4121.62697417
2020-07-19,1595116800000,9175.83,9245.03,9105.37,9212.87,3520.07247613
2020-07-20,1595203200000,9214.01,9223.51,9131.0,9161.05,5815.33084221
2020-07-21,1595289600000,9161.05,9438.0,9157.04,9394.14,9603.9151125
2020-07-22,1595376000000,9394.14,9567.77,9277.0,9536.18,10362.35264843
2020-07-23,1595462400000,9536.2,9686.0,9450.04,9613.24,12992.9719195
2020-07-24,1595548800000,9613.24,9645.55,9475.7,9551.21,9798.89346586
2020-07-25,1595635200000,9551.21,9747.76,9536.64,9711.33,6973.11089437
2020-07-26,1595721600000,9711.79,10150.0,9661.35,9941.0,11615.0460936
2020-07-27,1595808000000,9941.0,11420.0,9935.0,11048.91,41850.57309953
2020-07-28,1595894400000,11048.05,11259.0,10575.0,10934.23,26011.37513947
2020-07-29,1595980800000,10934.22,11350.0,10843.47,11110.12,18556.27794282
2020-07-30,1596067200000,11108.16,11188.65,10811.0,11115.95,12408.70410754
2020-07-31,1596153600000,11115.99,11460.0,10975.0,11351.62,15747.02174952
2020-08-01,1596240000000,11351.61,11888.0,11237.82,11810.07,18293.12524307
2020-08-02,1596326400000,11810.07,12134.29,10546.15,11068.54,28118.42911355
2020-08-03,1596412800000,11067.46,11486.6,10911.74,11233.13,13783.34037417
2020-08-04,1596499200000,11233.16,11417.11,11006.16,11197.04,12074.47851394
2020-08-05,1596585600000,11197.05,11798.87,11073.7,11756.75,16637.78082145
2020-08-06,1596672000000,11756.75,11916.68,11580.19,11773.89,18053.08146864
2020-08-07,1596758400000,11773.89,11920.0,11350.0,11606.52,23761.51075422
2020-08-08,1596844800000,11606.52,11818.18,11529.45,11774.98,7315.88456116
2020-08-09,1596931200000,11773.24,11810.24,11532.04,11688.48,7595.96106535
2020-08-10,1597017600000,11688.25,12086.22,11470.01,11899.73,22152.58893673
2020-08-11,1597104000000,11899.87,11943.0,11120.0,11388.53,20706.60991744
2020-08-12,1597190400000,11388.88,11625.0,11148.54,11566.45,12809.98917913
2020-08-13,1597276800000,11566.44,11802.09,11274.14,11795.95,15369.40392513
2020-08-14,1597363200000,11795.95,11865.97,11651.24,11779.0,13797.82000137
2020-08-15,1597449600000,11777.5,11989.98,11688.0,11859.24,12567.03859346
2020-08-16,1597536000000,11860.02,11940.0,11686.53,11918.84,8911.25397878
2020-08-17,1597622400000,11918.84,12486.61,11775.0,12304.26,23814.66050181
2020-08-18,1597708800000,12303.98,12400.0,11825.0,11950.0,18628.91287504
2020-08-19,1597795200000,11954.22,12024.83,11569.0,11758.87,16646.31489492
2020-08-20,1597881600000,11758.87,11892.16,11671.48,11864.26,8801.17750309
2020-08-21,1597968000000,11864.26,11884.99,11480.0,11529.22,14865.37875873
2020-08-22,1598054400000,11529.99,11693.16,11370.0,11672.93,7946.02465327
2020-08-23,1598140800000,11672.92,11715.0,11525.62,11650.01,5516.17048181
2020-08-24,1598227200000,11650.01,11823.62,11592.91,11753.85,7253.01922609
2020-08-25,1598313600000,11753.26,11769.76,11102.73,11324.92,14348.63533296
2020-08-26,1598400000000,11324.92,11539.99,11254.89,11463.27,9124.5541845
2020-08-27,1598486400000,11463.27,11597.92,11125.0,11330.06,13517.39421459
2020-08-28,1598572800000,11330.56,11550.51,11282.09,11535.0,10373.89590327
2020-08-29,1598659200000,11535.0,11580.0,11422.21,11474.31,5417.54146196
2020-08-30,1598745600000,11474.3,11720.0,11463.87,11716.01,5594.22582376
2020-08-31,1598832000000,11716.0,11784.66,11576.0,11655.0,9123.59353747
2020-09-01,1598918400000,11655.0,12086.0,11525.09,11924.22,16057.64432384
2020-09-02,1599004800000,11924.22,11950.0,11160.0,11395.48,19721.44316904
2020-09-03,1599091200000,11395.49,11474.99,10005.0,10172.52,30364.24398441
2020-09-04,1599177600000,10172.13,10638.34,9895.22,10500.05,23366.46467779
2020-09-05,1599264000000,10500.05,10564.8,9813.0,10168.36,22450.75807716
2020-09-06,1599350400000,10169.58,10358.88,10000.0,10257.86,9516.19303239
2020-09-07,1599436800000,10258.67,10410.9,9880.0,10375.0,11996.92866276
2020-09-08,1599523200000,10375.0,10440.91,9819.83,10125.69,15768.31017626
2020-09-09,1599609600000,10126.41,10349.99,9983.34,10224.56,9645.50409232
2020-09-10,1599696000000,10224.56,10489.0,10216.41,10343.23,11237.01908035
2020-09-11,1599782400000,10344.24,10411.44,10200.0,10394.41,7200.29156246
2020-09-12,1599868800000,10394.41,10483.23,10276.19,10446.52,6495.30033616
2020-09-13,1599955200000,10446.52,10582.36,10211.0,10336.76,10442.19360563
2020-09-14,1600041600000,10336.76,10760.62,10253.0,10679.95,13532.95018331
2020-09-15,1600128000000,10678.41,10950.0,10613.18,10783.75,12634.3292873
2020-09-16,1600214400000,10783.36,11099.95,10662.02,10959.61,11003.70130082
2020-09-17,1600300800000,10957.06,11044.0,10735.55,10943.61,8885.4490645
2020-09-18,1600387200000,10943.99,11039.88,10813.0,10937.52,8660.059472
2020-09-19,1600473600000,10937.5,11179.9,10891.78,11080.0,5718.02211829
2020-09-20,1600560000000,11081.09,11081.37,10759.37,10920.89,6003.78509052
2020-09-21,1600646400000,10920.94,10994.0,10180.0,10416.82,15004.71121349
2020-09-22,1600732800000,10416.83,10576.82,10355.0,10531.13,7904.25642443
2020-09-23,1600819200000,10531.13,10541.25,10135.22,10235.1,8893.24233647
2020-09-24,1600905600000,10237.41,10795.87,10192.56,10740.01,9678.39349807
2020-09-25,1600992000000,10740.0,10765.07,10551.0,10690.53,9690.62760986
2020-09-26,1601078400000,10690.53,10828.0,10654.58,10730.0,3783.39739972
2020-09-27,1601164800000,10730.0,10806.32,10595.24,10778.2,3880.03686062
2020-09-28,1601251200000,10779.0,10956.11,10621.22,10695.55,8876.06156838
2020-09-29,1601337600000,10694.9,10860.79,10636.13,10840.73,8200.78265336
2020-09-30,1601424000000,10839.98,10847.0,10657.04,10779.63,6318.52943807
2020-10-01,1601510400000,10779.63,10931.98,10427.75,10617.63,12848.73637335
2020-10-02,1601596800000,10616.35,10668.56,10363.76,10573.12,10263.48290265
2020-10-03,1601683200000,10573.12,10606.36,10498.02,10551.65,3211.70459291
2020-10-04,1601769600000,10550.32,10697.0,10521.87,10671.11,3569.25620166
2020-10-05,1601856000000,10670.01,10800.0,10621.12,10795.0,6081.38701926
2020-10-06,1601942400000,10796.97,10800.0,10524.0,10602.66,7596.36372031
2020-10-07,1602028800000,10601.2,10683.75,10546.78,10670.47,6108.04255109
2020-10-08,1602115200000,10670.47,10963.16,10532.11,10933.09,11301.25106194
2020-10-09,1602201600000,10932.44,11111.11,10834.49,11057.07,10098.3991552
2020-10-10,1602288000000,11057.07,11498.98,11055.75,11299.5,9312.75916488
2020-10-11,1602374400000,11299.52,11444.25,11276.28,11374.01,5163.46475688
2020-10-12,1602460800000,11374.01,11736.02,11187.6,11535.46,11056.91558046
2020-10-13,1602547200000,11535.46,11561.45,11312.59,11428.22,8639.21277154
2020-10-14,1602633600000,11428.22,11556.37,11290.83,11427.7,7078.70152873
2020-10-15,1602720000000,11427.7,11641.38,11263.15,11509.34,8538.52039637
2020-10-16,1602806400000,11509.31,11550.01,11201.0,11328.95,9505.26615373
2020-10-17,1602892800000,11328.27,11421.0,11264.75,11367.89,3586.1455215
2020-10-18,1602979200000,11367.9,11523.0,11350.37,11514.2,4352.09499051
2020-10-19,1603065600000,11514.2,11833.0,11416.04,11760.45,10313.23447344
2020-10-20,1603152000000,11760.45,12050.0,11685.0,11923.83,13840.02481291
2020-10-21,1603238400000,11923.07,13250.04,11900.01,12808.0,32404.63293167
2020-10-22,1603324800000,12808.01,13200.0,12698.02,12987.02,20337.78966446
2020-10-23,1603411200000,12988.2,13037.0,12722.72,12937.09,10450.87207186
2020-10-24,1603497600000,12938.0,13175.0,12884.31,13126.24,7915.34663475
2020-10-25,1603584000000,13126.34,13361.0,12890.76,13045.0,9276.17719938
2020-10-26,1603670400000,13045.02,13250.0,12785.0,13068.79,12275.35826032
2020-10-27,1603756800000,13068.79,13793.72,13061.28,13698.18,17267.43967837
2020-10-28,1603843200000,13740.85,13863.87,12891.57,13281.05,21073.3766776
2020-10-29,1603929600000,13281.06,13650.0,12976.29,13460.0,15796.07667651
2020-10-30,1604016000000,13460.0,13687.82,13131.31,13571.51,15664.29047538
2020-10-31,1604102400000,13571.51,14098.92,13424.73,13804.81,12166.30429818
2020-11-01,1604188800000,13803.69,13906.74,13630.05,13771.59,6252.00619492
2020-11-02,1604275200000,13771.7,13840.0,13215.0,13563.22,12191.83070954
2020-11-03,1604361600000,13563.22,14081.45,13290.0,14035.8,13965.78812958
2020-11-04,1604448000000,14034.35,14273.6,13530.01,14161.48,16894.77786852
2020-11-05,1604534400000,14165.86,15775.0,14115.0,15608.21,31865.97472203
2020-11-06,1604620800000,15608.06,15977.67,15190.36,15599.95,25150.39252742
2020-11-07,1604707200000,15599.95,15779.24,14310.0,14834.09,23552.06912628
2020-11-08,1604793600000,14834.09,15666.0,14721.9,15482.9,11856.3281802
2020-11-09,1604880000000,15482.89,15856.9,14817.14,15342.25,21951.27612698
2020-11-10,1604966400000,15342.1,15481.06,15090.08,15315.03,13489.67510052
2020-11-11,1605052800000,15315.46,16000.0,15293.04,15705.79,15257.35722584
2020-11-12,1605139200000,15705.79,16370.89,15446.82,16310.81,22153.73849401
2020-11-13,1605225600000,16310.81,16491.92,15975.0,16339.56,14593.51518544
2020-11-14,1605312000000,16339.56,16339.6,15708.24,16082.01,9205.916488
2020-11-15,1605398400000,16082.01,16175.6,15796.09,15966.89,6250.07966791
2020-11-16,1605484800000,15970.0,16892.0,15879.0,16726.64,13948.30524238
2020-11-17,1605571200000,16726.49,17880.0,16575.42,17679.36,25230.22403641
2020-11-18,1605657600000,17679.86,18488.0,17205.02,17782.91,32425.98660226
2020-11-19,1605744000000,17790.18,18193.29,17356.0,17821.58,17141.49267548
2020-11-20,1605830400000,17821.92,18830.3,17764.76,18675.25,17901.931678
2020-11-21,1605916800000,18677.84,18980.0,18350.0,18721.21,13604.27139959
2020-11-22,1606003200000,18721.21,18773.56,17610.77,18437.66,15423.83816127
2020-11-23,1606089600000,18437.18,18777.77,18001.0,18384.82,17655.66362172
2020-11-24,1606176000000,18384.82,19469.0,18052.02,19172.84,26623.09452709
2020-11-25,1606262400000,19172.9,19500.0,18502.0,18721.93,20485.39373121
2020-11-26,1606348800000,18717.24,18915.48,16200.0,17170.0,48644.17078197
2020-11-27,1606435200000,17169.99,17475.0,16400.0,17153.95,23333.98429789
2020-11-28,1606521600000,17155.43,17933.25,16880.0,17739.85,13157.9519653
2020-11-29,1606608000000,17736.1,18359.0,17535.26,18202.04,8932.25029132
2020-11-30,1606694400000,18202.02,19873.23,18201.47,19713.94,27293.4791942
2020-12-01,1606780800000,19713.94,19915.14,18109.0,18782.97,30442.86543674
2020-12-02,1606867200000,18778.18,19340.0,18335.0,19225.63,16227.13637423
2020-12-03,1606953600000,19222.45,19625.64,18885.0,19448.64,14648.29683367
2020-12-04,1607040000000,19446.43,19546.46,18576.05,18658.1,16382.87739223
2020-12-05,1607126400000,18658.09,19189.98,18501.0,19158.96,7082.22230272
2020-12-06,1607212800000,19158.96,19430.25,18878.0,19375.6,6665.28189472
2020-12-07,1607299200000,19375.6,19432.57,18901.0,19177.71,8977.45166263
2020-12-08,1607385600000,19177.08,19299.51,18200.0,18316.22,15161.86263318
2020-12-09,1607472000000,18316.22,18647.33,17639.0,18546.55,20667.36635634
2020-12-10,1607558400000,18546.55,18556.42,17905.0,18253.44,14899.20296937
2020-12-11,1607644800000,18257.18,18293.08,17580.0,18042.15,16953.63356031
2020-12-12,1607731200000,18044.19,18955.34,18023.57,18821.28,8616.1725039
2020-12-13,1607817600000,18821.28,19421.03,18730.0,19166.65,10624.20069187
2020-12-14,1607904000000,19166.65,19349.98,18967.68,19272.37,9102.36972564
2020-12-15,1607990400000,19272.37,19565.0,19051.27,19444.6,15345.21212651
2020-12-16,1608076800000,19443.19,21569.94,19300.0,21359.65,33350.23500216
2020-12-17,1608163200000,21360.5,23776.94,21252.01,22826.48,53602.34952384
2020-12-18,1608249600000,22826.37,23280.0,22329.0,23137.76,24829.23581848
2020-12-19,1608336000000,23138.89,24200.0,22770.0,23849.99,20577.66441198
2020-12-20,1608422400000,23850.0,24300.0,23100.0,23476.51,14963.41787144
2020-12-21,1608508800000,23476.51,24118.75,21913.84,22729.4,25728.63855953
2020-12-22,1608595200000,22729.4,23839.78,22380.05,23823.27,18597.6512303
2020-12-23,1608681600000,23824.13,24090.0,22600.0,23228.35,23412.12172023
2020-12-24,1608768000000,23226.18,23785.0,22712.89,23717.96,16440.75295146
2020-12-25,1608854400000,23718.61,24770.95,23416.0,24704.71,15792.47583445
2020-12-26,1608940800000,24704.71,26822.0,24490.01,26475.35,24782.44015598
2020-12-27,1609027200000,26482.64,28387.0,25772.55,26258.65,33627.00745897
2020-12-28,1609113600000,26255.16,27477.0,26086.19,27040.36,21265.70934972
2020-12-29,1609200000000,27039.39,27396.77,25833.73,27366.35,20668.10433798
2020-12-30,1609286400000,27366.35,29018.26,27311.73,28897.42,28181.49681491
2020-12-31,1609372800000,28897.42,29321.9,28000.0,28990.08,28813.88691084
2021-01-01,1609459200000,28990.08,29688.88,28700.0,29412.84,22211.25251806
2021-01-02,1609545600000,29413.29,33300.0,29039.0,32225.91,46675.24652146
2021-01-03,1609632000000,32222.88,34810.0,32008.62,33080.66,36951.71650628
2021-01-04,1609718400000,33082.84,33666.99,27678.0,32019.99,46045.38968508
2021-01-05,1609804800000,32020.22,34499.67,29891.13,34030.64,42282.56920027
2021-01-06,1609891200000,34043.91,37000.0,33352.54,36859.26,45744.10320015
2021-01-07,1609977600000,36859.26,40425.0,36200.0,39505.56,50346.30569052
2021-01-08,1610064000000,39510.55,41986.37,36565.08,40665.15,48522.48490272
2021-01-09,1610150400000,40642.15,41406.94,38800.0,40257.43,27152.97102881
2021-01-10,1610236800000,40257.43,41452.12,34444.0,38171.57,43736.57031589
2021-01-11,1610323200000,38168.89,38273.88,30100.0,35452.59,102503.15672849
2021-01-12,1610409600000,35456.89,36604.51,32500.0,34038.98,48227.62752035
2021-01-13,1610496000000,34035.53,37888.0,32309.04,37393.66,39608.73718747
2021-01-14,1610582400000,37393.67,40127.66,36751.11,39125.14,31868.76049365
2021-01-15,1610668800000,39123.05,39697.0,34298.93,36754.67,36421.05918785
2021-01-16,1610755200000,36754.6,37948.0,35372.59,36006.94,20861.42545209
2021-01-17,1610841600000,36004.8,36860.0,33850.03,35820.0,19182.04934663
2021-01-18,1610928000000,35820.01,37402.0,34736.46,36624.23,16609.64108414
2021-01-19,1611014400000,36624.23,37857.0,35895.11,35917.28,18904.77910604
2021-01-20,1611100800000,35921.91,36415.34,33387.01,35503.09,25445.70800774
2021-01-21,1611187200000,35498.85,35628.24,30011.0,30855.95,50473.11375071
2021-01-22,1611273600000,30855.9,33867.0,28732.0,32984.93,48155.72161708
2021-01-23,1611360000000,32982.66,33488.79,31432.19,32112.01,16139.81478284
2021-01-24,1611446400000,32110.0,33086.53,30931.21,32288.56,13618.80097809
2021-01-25,1611532800000,32293.18,34888.0,31920.8,32261.87,23045.66293389
2021-01-26,1611619200000,32260.52,32960.37,30830.0,32510.82,23535.83891688
2021-01-27,1611705600000,32510.82,32584.62,29156.0,30407.13,46207.08537355
2021-01-28,1611792000000,30414.11,34000.0,29902.14,33488.99,36007.06269488
2021-01-29,1611878400000,33487.92,38570.13,31990.0,34262.11,72641.07974951
2021-01-30,1611964800000,34262.11,34900.0,32852.86,34315.63,21362.15173754
2021-01-31,1612051200000,34315.63,34387.75,32200.0,33137.74,16436.39757593
2021-02-01,1612137600000,33137.75,34728.57,32333.0,33533.19,21975.41378272
2021-02-02,1612224000000,33534.39,36000.0,33450.0,35512.67,19995.83908338
2021-02-03,1612310400000,35513.0,37723.72,35393.8,37678.37,23781.96945181
2021-02-04,1612396800000,37688.42,38769.0,36156.45,36975.0,31699.36292316
2021-02-05,1612483200000,36976.59,38349.0,36605.87,38311.49,17842.70173175
2021-02-06,1612569600000,38327.09,41000.0,38250.0,39265.43,27102.80602941
2021-02-07,1612656000000,39266.1,39737.83,37371.35,38871.42,20297.87256102
2021-02-08,1612742400000,38871.43,46750.0,38057.01,46448.1,47934.0103883
2021-02-09,1612828800000,46453.66,48200.0,45020.0,46514.73,36418.79365116
2021-02-10,1612915200000,46514.73,47349.99,43706.86,44850.0,25818.01157857
2021-02-11,1613001600000,44850.0,48690.0,44011.0,47997.91,26222.60477552
2021-02-12,1613088000000,47993.6,48912.0,46300.0,47408.34,23503.15583529
2021-02-13,1613174400000,47408.34,48199.0,46300.0,47232.45,12020.8773325
2021-02-14,1613260800000,47240.75,49700.0,47100.13,48680.69,15146.55244091
2021-02-15,1613347200000,48667.23,49093.44,45768.46,47936.37,19432.15278111
2021-02-16,1613433600000,47935.66,50645.0,47051.22,49158.71,23053.20561135
2021-02-17,1613520000000,49141.43,52640.35,48942.87,52170.01,25675.171441
2021-02-18,1613606400000,52170.01,52549.99,50875.0,51601.73,15689.40275173
2021-02-19,1613692800000,51596.0,56370.05,50725.0,55983.56,27961.48197104
2021-02-20,1613779200000,55983.57,57563.57,54000.1,55923.52,22137.82194494
2021-02-21,1613865600000,55921.44,58367.0,55531.23,57489.16,13530.43444443
2021-02-22,1613952000000,57489.16,57577.69,46616.0,54142.13,49449.16575779
2021-02-23,1614038400000,54125.67,54206.22,44888.08,48899.99,72300.585728
2021-02-24,1614124800000,48899.99,51415.41,47002.0,49737.82,30732.14949499
2021-02-25,1614211200000,49737.81,52107.83,46700.0,47058.48,28011.20414657
2021-02-26,1614297600000,47063.9,48464.64,44150.0,46326.2,36048.6181927
2021-02-27,1614384000000,46319.79,48356.86,45055.0,46180.75,16290.28071728
2021-02-28,1614470400000,46169.92,46656.0,43016.0,45231.75,22745.60600179
2021-03-01,1614556800000,45231.74,49829.0,45042.13,49639.4,25068.25043716
2021-03-02,1614643200000,49635.3,50250.0,47075.11,48511.6,17063.56302004
2021-03-03,1614729600000,48502.18,52666.0,48161.75,50360.0,21301.47723933
2021-03-04,1614816000000,50370.33,51798.33,47502.0,48368.52,23386.97957577
2021-03-05,1614902400000,48370.97,49473.99,46219.32,48769.47,25468.18029576
2021-03-06,1614988800000,48766.01,49210.0,47077.0,48909.84,11877.83755909
2021-03-07,1615075200000,48909.84,51459.0,48909.83,50978.61,13965.15473114
2021-03-08,1615161600000,50976.22,52425.0,49328.62,52415.23,18856.28684439
2021-03-09,1615248000000,52413.17,54936.0,51845.01,54916.38,21177.14953983
2021-03-10,1615334400000,54921.61,57402.14,53025.0,55890.69,28326.07770941
2021-03-11,1615420800000,55888.7,58113.0,54283.0,57815.47,24369.21216789
2021-03-12,1615507200000,57820.15,58065.92,55050.0,57225.91,21760.53824103
2021-03-13,1615593600000,57220.84,61788.45,56083.74,61178.5,22301.28588901
2021-03-14,1615680000000,61181.38,61680.0,58950.0,58972.7,13581.96759058
2021-03-15,1615766400000,58972.71,60601.07,54568.0,55636.15,31651.39184131
2021-03-16,1615852800000,55629.08,56970.0,53221.0,56927.11,24432.37878722
2021-03-17,1615939200000,56924.26,58996.38,54138.01,58925.54,22687.57433043
2021-03-18,1616025600000,58925.54,60100.0,56996.15,57644.95,21459.4962399
2021-03-19,1616112000000,57644.95,59461.99,56260.0,58039.66,16429.629743
2021-03-20,1616198400000,58026.91,59928.0,57827.97,58116.7,9725.28123717
2021-03-21,1616284800000,58126.34,58651.22,55543.89,57363.32,11841.63877891
2021-03-22,1616371200000,57377.29,58421.68,53739.5,54110.07,19512.15647151
2021-03-23,1616457600000,54111.49,55858.0,53000.0,54345.54,19221.75674
2021-03-24,1616544000000,54333.27,57209.97,51673.82,52276.16,23775.21362623
2021-03-25,1616630400000,52259.69,53238.0,50305.0,51325.01,29642.04415588
2021-03-26,1616716800000,51320.76,55125.13,51250.0,55072.44,17843.00738205
2021-03-27,1616803200000,55080.9,56640.0,53966.0,55856.53,11333.33349523
2021-03-28,1616889600000,55856.54,56587.08,54701.0,55778.82,9235.80302347
2021-03-29,1616976000000,55781.22,58400.0,54900.0,57613.48,17552.36885101
2021-03-30,1617062400000,57613.76,59397.48,57000.0,58786.46,15105.07669026
2021-03-31,1617148800000,58786.46,59800.0,56873.8,58800.0,17376.62672814
2021-04-01,1617235200000,58800.01,59474.94,57930.0,58726.48,11096.33004907
2021-04-02,1617321600000,58726.47,60055.02,58441.88,58981.04,10966.93017846
